ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,spy_bull_regime,year
JPM,Financials,2025-04-11,2025-04-15,231.5959,2025-05-27,260.2291,time,42,12.36,1359.97,5.07,4.64,9.15,False,2025
JPM,Financials,2025-07-15,2025-07-17,279.3723,2025-08-28,296.7493,time,42,6.22,684.2,4.96,4.48,10.62,True,2025
JPM,Financials,2025-10-14,2025-10-16,302.4311,2025-11-28,310.0872,time,43,2.53,278.47,5.07,4.87,4.01,True,2025
KVUE,Consumer Staples,2025-05-08,2025-05-12,22.981,2025-06-04,20.7165,hard_stop,23,-9.85,-1083.91,0.24,0.23,5.42,True,2025
KVUE,Consumer Staples,2025-11-03,2025-11-05,15.4452,2025-12-17,16.8804,time,42,9.29,1022.14,0.28,0.26,5.72,True,2025
KDP,Consumer Staples,2025-02-25,2025-02-27,31.5223,2025-04-10,33.6221,time,42,6.66,732.73,0.58,0.57,1.54,True,2025
KDP,Consumer Staples,2025-04-24,2025-04-28,33.3802,2025-06-09,31.8998,time,42,-4.43,-487.83,0.42,0.38,9.85,False,2025
KEY,Financials,2025-01-21,2025-01-23,16.3809,2025-03-06,15.2328,time,42,-7.01,-770.97,0.38,0.33,16.71,True,2025
KEY,Financials,2025-04-17,2025-04-22,13.3873,2025-06-03,15.5319,time,42,16.02,1762.17,0.33,0.32,4.05,False,2025
KEY,Financials,2025-07-22,2025-07-24,18.2158,2025-09-04,18.7829,time,42,3.11,342.44,0.35,0.34,1.9,True,2025
KEY,Financials,2025-10-16,2025-10-20,16.7166,2025-12-01,18.2345,time,42,9.08,998.83,0.41,0.38,7.6,True,2025
KEYS,Information Technology,2025-05-20,2025-05-22,162.18,2025-07-03,167.05,time,42,3.0,330.31,1.7,1.65,3.26,True,2025
KEYS,Information Technology,2025-11-24,2025-11-26,195.0,2026-01-07,212.32,time,42,8.88,977.03,1.91,1.85,3.01,True,2025
KMB,Consumer Staples,2025-08-01,2025-08-05,128.6013,2025-09-16,122.0314,time,42,-5.11,-561.97,1.92,1.66,15.97,True,2025
KMB,Consumer Staples,2025-10-30,2025-11-03,102.171,2025-12-15,101.5457,time,42,-0.61,-67.32,1.82,1.75,3.93,True,2025
KIM,Real Estate,2025-02-07,2025-02-11,20.7815,2025-03-25,20.2154,time,42,-2.72,-299.63,0.23,0.19,18.89,True,2025
KIM,Real Estate,2025-07-31,2025-08-04,20.0845,2025-09-15,21.8108,time,42,8.6,945.46,0.23,0.17,39.01,True,2025
KLAC,Information Technology,2025-01-30,2025-02-03,719.3713,2025-03-11,658.3815,hard_stop,36,-8.48,-932.6,8.2,7.76,5.73,True,2025
KLAC,Information Technology,2025-04-30,2025-05-02,688.1475,2025-06-13,862.1135,time,42,25.28,2780.84,8.41,8.08,4.03,False,2025
KLAC,Information Technology,2025-07-31,2025-08-04,891.0073,2025-09-15,984.7156,time,42,10.52,1156.88,9.38,8.55,9.67,True,2025
KLAC,Information Technology,2025-10-29,2025-10-31,1218.5595,2025-11-18,1120.2028,hard_stop,18,-8.07,-887.87,8.81,8.62,2.24,True,2025
KHC,Consumer Staples,2025-02-12,2025-02-14,27.1106,2025-03-19,28.0963,trail_stop,33,3.64,399.93,0.84,0.78,7.83,True,2025
KHC,Consumer Staples,2025-04-29,2025-05-01,27.161,2025-05-22,24.9097,hard_stop,21,-8.29,-911.75,0.62,0.6,3.1,False,2025
KHC,Consumer Staples,2025-07-30,2025-08-01,26.429,2025-09-12,25.2971,time,42,-4.28,-471.09,0.69,0.64,8.43,True,2025
KHC,Consumer Staples,2025-10-29,2025-10-31,23.5835,2025-12-12,24.0464,time,42,1.96,215.89,0.61,0.58,5.77,True,2025
KR,Consumer Staples,2025-03-06,2025-03-10,65.4704,2025-04-21,70.4908,time,42,7.67,843.51,1.14,1.11,2.48,False,2025
KR,Consumer Staples,2025-06-20,2025-06-24,71.7239,2025-08-05,70.2839,time,42,-2.01,-220.84,1.49,1.46,2.23,True,2025
KR,Consumer Staples,2025-09-11,2025-09-15,67.2345,2025-10-27,66.9786,time,42,-0.38,-41.88,1.04,1.0,4.25,True,2025
KR,Consumer Staples,2025-12-04,2025-12-08,61.8523,2026-01-20,62.5056,time,43,1.06,116.18,1.05,1.03,1.69,True,2025
LHX,Industrials,2025-01-30,2025-02-03,206.4327,2025-03-17,209.393,time,42,1.43,157.74,2.37,2.24,5.85,True,2025
LHX,Industrials,2025-04-24,2025-04-28,214.4563,2025-06-09,242.4735,time,42,13.06,1437.07,2.41,2.32,4.0,False,2025
LHX,Industrials,2025-07-24,2025-07-28,267.3621,2025-09-08,271.8075,time,42,1.66,182.9,2.78,2.5,11.34,True,2025
LH,Health Care,2025-02-06,2025-02-10,242.3663,2025-03-24,233.9286,time,42,-3.48,-382.95,3.45,3.39,1.71,True,2025
LH,Health Care,2025-04-29,2025-05-01,235.8283,2025-06-12,259.6276,time,42,10.09,1110.1,3.84,3.73,2.82,False,2025
LH,Health Care,2025-07-24,2025-07-28,260.8481,2025-09-08,275.7782,time,42,5.72,629.61,4.35,4.16,4.47,True,2025
LH,Health Care,2025-10-28,2025-10-30,247.6244,2025-12-11,264.0673,time,42,6.64,730.43,4.18,4.14,1.01,True,2025
LRCX,Information Technology,2025-01-29,2025-01-31,80.258,2025-03-10,73.2731,hard_stop,38,-8.7,-957.33,0.92,0.87,5.63,True,2025
LRCX,Information Technology,2025-04-23,2025-04-25,69.8184,2025-06-06,85.7219,time,42,22.78,2505.62,1.04,1.0,4.06,False,2025
LRCX,Information Technology,2025-07-30,2025-08-01,92.2647,2025-08-15,99.032,trail_stop,14,7.33,806.82,1.33,1.21,10.36,True,2025
LRCX,Information Technology,2025-10-22,2025-10-24,149.4845,2025-11-13,152.8848,trail_stop,20,2.27,250.22,1.26,1.22,3.27,True,2025
LVS,Consumer Discretionary,2025-04-23,2025-04-25,35.559,2025-06-06,39.4297,time,42,10.89,1197.37,0.59,0.57,3.78,False,2025
LVS,Consumer Discretionary,2025-07-23,2025-07-25,50.2429,2025-09-05,52.8971,time,42,5.28,581.11,0.79,0.53,48.88,True,2025
LVS,Consumer Discretionary,2025-10-22,2025-10-24,56.138,2025-12-05,65.5249,time,42,16.72,1839.33,0.78,0.62,25.37,True,2025
LDOS,Industrials,2025-02-11,2025-02-13,134.5705,2025-03-27,134.3826,time,42,-0.14,-15.36,2.37,2.27,4.45,True,2025
LDOS,Industrials,2025-05-06,2025-05-08,154.4983,2025-06-02,140.2955,hard_stop,25,-9.19,-1011.22,2.97,2.5,18.73,False,2025
LDOS,Industrials,2025-08-05,2025-08-07,174.2693,2025-09-18,186.264,time,42,6.88,757.11,3.21,2.66,20.83,True,2025
LDOS,Industrials,2025-11-04,2025-11-06,194.1465,2025-12-18,180.7419,time,42,-6.9,-759.48,3.05,2.72,12.3,True,2025
LEN,Consumer Discretionary,2025-03-20,2025-03-24,112.4461,2025-04-08,100.621,hard_stop,15,-10.52,-1156.79,2.14,1.71,24.86,True,2025
LII,Industrials,2025-01-29,2025-01-31,595.4918,2025-03-14,567.7709,time,42,-4.66,-512.06,5.6,4.24,32.03,True,2025
LII,Industrials,2025-04-23,2025-04-25,517.4149,2025-06-02,546.0927,trail_stop,38,5.54,609.68,3.37,3.25,3.61,False,2025
LII,Industrials,2025-07-23,2025-07-25,662.9105,2025-07-31,604.1067,hard_stop,6,-8.87,-975.76,7.82,6.87,13.91,True,2025
LII,Industrials,2025-10-22,2025-10-24,500.1179,2025-11-17,457.3368,hard_stop,24,-8.55,-940.96,6.98,6.84,2.02,True,2025
LLY,Health Care,2025-08-07,2025-08-11,624.9987,2025-09-22,751.2936,time,42,20.21,2222.79,6.31,5.59,12.89,True,2025
LLY,Health Care,2025-10-30,2025-11-03,862.3331,2025-12-04,1011.0591,trail_stop,31,17.25,1897.16,7.02,5.89,19.15,True,2025
LIN,Materials,2025-08-01,2025-08-05,463.1848,2025-09-16,468.1674,time,42,1.08,118.33,4.09,4.04,1.36,True,2025
LIN,Materials,2025-10-31,2025-11-04,413.2548,2025-12-16,422.0922,time,42,2.14,235.23,4.09,3.84,6.38,True,2025
LYV,Communication Services,2025-02-20,2025-02-24,151.0,2025-03-04,138.15,hard_stop,8,-8.51,-936.09,0.56,-1.16,148.41,True,2025
LYV,Communication Services,2025-05-01,2025-05-05,132.73,2025-05-29,136.15,trail_stop,24,2.58,283.43,-0.32,-0.43,25.73,False,2025
LMT,Industrials,2025-01-28,2025-01-30,441.1814,2025-03-13,455.4861,time,42,3.24,356.66,7.71,6.62,16.46,True,2025
LMT,Industrials,2025-04-22,2025-04-24,453.3835,2025-06-05,468.5227,time,42,3.34,367.31,7.28,6.32,15.13,False,2025
LMT,Industrials,2025-10-21,2025-10-23,481.9023,2025-12-01,436.8875,hard_stop,39,-9.34,-1027.52,6.95,6.36,9.31,True,2025
LOW,Consumer Discretionary,2025-02-26,2025-02-28,242.1051,2025-03-13,217.2186,hard_stop,13,-10.28,-1130.72,1.93,1.84,4.84,True,2025
LOW,Consumer Discretionary,2025-05-21,2025-05-23,216.6486,2025-07-07,220.6499,time,45,1.85,203.16,2.92,2.88,1.4,True,2025
LOW,Consumer Discretionary,2025-08-20,2025-08-22,253.728,2025-10-03,242.8828,time,42,-4.27,-470.18,4.27,4.24,0.68,True,2025
LOW,Consumer Discretionary,2025-11-19,2025-11-21,228.4128,2026-01-02,244.612,time,42,7.09,780.13,3.06,2.95,3.61,True,2025
LULU,Consumer Discretionary,2025-03-27,2025-03-31,286.14,2025-04-03,255.65,hard_stop,3,-10.66,-1172.12,6.14,5.87,4.62,False,2025
LULU,Consumer Discretionary,2025-06-05,2025-06-09,266.54,2025-06-13,239.11,hard_stop,4,-10.29,-1132.03,2.6,2.59,0.38,True,2025
LULU,Consumer Discretionary,2025-09-04,2025-09-08,167.76,2025-10-20,172.43,time,42,2.78,306.21,3.1,2.86,8.37,True,2025
LULU,Consumer Discretionary,2025-12-11,2025-12-15,203.23,2026-01-26,192.79,time,42,-5.14,-565.07,2.59,2.22,16.92,True,2025
LITE,Information Technology,2025-05-06,2025-05-08,67.815,2025-05-30,72.28,trail_stop,22,6.58,724.25,0.57,0.5,13.66,False,2025
LITE,Information Technology,2025-08-12,2025-08-14,117.31,2025-09-24,152.75,trail_stop,41,30.21,3323.16,0.88,0.81,8.86,True,2025
LITE,Information Technology,2025-11-04,2025-11-06,243.72,2025-11-20,233.24,trail_stop,14,-4.3,-473.0,1.1,1.03,7.04,True,2025
LYB,Materials,2025-01-31,2025-02-04,69.1919,2025-03-18,68.7253,time,42,-0.67,-74.18,0.75,0.7,6.81,True,2025
MTB,Financials,2025-01-16,2025-01-21,190.0257,2025-03-04,176.0071,time,42,-7.38,-811.49,3.77,3.74,0.97,True,2025
MTB,Financials,2025-07-16,2025-07-18,191.6737,2025-08-29,197.2088,time,42,2.89,317.65,4.24,4.01,5.7,True,2025
MTB,Financials,2025-10-16,2025-10-20,178.9717,2025-12-01,188.905,time,42,5.55,610.52,4.82,4.39,9.79,True,2025
MPC,Energy,2025-02-04,2025-02-06,153.2123,2025-03-04,139.0943,hard_stop,26,-9.21,-1013.61,0.77,0.02,3730.85,True,2025
MPC,Energy,2025-05-06,2025-05-08,141.6886,2025-06-20,165.8737,time,43,17.07,1877.61,-0.24,-0.54,55.91,False,2025
MPC,Energy,2025-08-05,2025-08-07,161.1168,2025-09-18,182.4885,time,42,13.26,1459.12,3.96,3.22,22.98,True,2025
MAR,Consumer Discretionary,2025-02-11,2025-02-13,286.7389,2025-03-06,259.6578,hard_stop,21,-9.44,-1038.9,2.45,2.38,2.74,True,2025
MAR,Consumer Discretionary,2025-05-06,2025-05-08,253.963,2025-06-20,257.9083,time,43,1.55,170.88,2.39,2.22,7.44,False,2025
MAR,Consumer Discretionary,2025-08-05,2025-08-07,262.9734,2025-09-18,262.3022,time,42,-0.26,-28.08,2.65,2.62,1.06,True,2025
MAR,Consumer Discretionary,2025-11-04,2025-11-06,281.2333,2025-12-18,305.6251,time,42,8.67,954.05,2.47,2.39,3.46,True,2025
MRSH,Financials,2025-04-17,2025-04-22,210.1638,2025-06-03,230.4452,time,42,9.65,1061.53,3.06,3.0,2.08,False,2025
MRSH,Financials,2025-07-17,2025-07-21,207.5734,2025-09-02,202.4467,time,43,-2.47,-271.68,2.45,2.41,1.62,True,2025
MRSH,Financials,2025-10-16,2025-10-20,187.9736,2025-12-01,182.1334,time,42,-3.11,-341.76,1.85,1.78,4.07,True,2025
MLM,Materials,2025-02-12,2025-02-14,531.6519,2025-02-21,486.429,hard_stop,7,-8.51,-935.67,4.81,4.56,5.51,True,2025
MLM,Materials,2025-04-30,2025-05-02,527.3006,2025-06-13,540.3544,time,42,2.48,272.31,1.9,1.89,0.53,False,2025
MLM,Materials,2025-08-07,2025-08-11,608.5075,2025-09-22,618.2452,time,42,1.6,176.03,5.43,5.26,3.19,True,2025
MLM,Materials,2025-11-04,2025-11-06,607.6623,2025-12-18,626.6104,time,42,3.12,343.0,6.85,6.81,0.58,True,2025
MAS,Industrials,2025-02-11,2025-02-13,75.2471,2025-03-13,67.6031,hard_stop,28,-10.16,-1117.43,0.89,0.87,1.94,True,2025
MAS,Industrials,2025-07-31,2025-08-04,67.8999,2025-09-15,72.4349,time,42,6.68,734.69,1.28,1.08,18.63,True,2025
MA,Financials,2025-01-30,2025-02-03,548.5248,2025-03-17,528.0286,time,42,-3.74,-411.03,3.82,3.69,3.54,True,2025
MA,Financials,2025-05-01,2025-05-05,554.5345,2025-06-16,565.3307,time,42,1.95,214.16,3.59,3.57,0.65,False,2025
MA,Financials,2025-07-31,2025-08-04,561.7354,2025-09-15,580.321,time,42,3.31,363.95,4.07,4.03,0.99,True,2025
MA,Financials,2025-10-30,2025-11-03,548.233,2025-12-15,567.3015,time,42,3.48,382.6,4.34,4.33,0.2,True,2025
MKC,Consumer Staples,2025-01-23,2025-01-27,73.3419,2025-03-10,81.3204,time,42,10.88,1196.63,0.8,0.77,4.3,True,2025
MKC,Consumer Staples,2025-06-26,2025-06-30,73.9316,2025-08-06,67.8669,hard_stop,37,-8.2,-902.34,0.69,0.65,5.7,True,2025
MKC,Consumer Staples,2025-10-07,2025-10-09,64.3773,2025-11-20,66.4181,time,42,3.17,348.71,0.85,0.82,4.15,True,2025
MCD,Consumer Discretionary,2025-08-06,2025-08-08,301.7603,2025-09-19,298.9066,time,42,-0.95,-104.03,3.19,3.15,1.39,True,2025
MCK,Health Care,2025-02-05,2025-02-07,594.9856,2025-03-21,658.5674,time,42,10.69,1175.49,8.03,7.99,0.47,True,2025
MCK,Health Care,2025-05-08,2025-05-12,670.9584,2025-06-23,719.6988,time,42,7.26,799.07,10.12,9.83,2.98,True,2025
MCK,Health Care,2025-08-06,2025-08-08,661.7105,2025-09-19,697.0807,time,42,5.35,587.98,8.26,8.15,1.39,True,2025
MCK,Health Care,2025-11-05,2025-11-07,860.1132,2025-12-19,819.5688,time,42,-4.71,-518.52,9.86,9.05,8.94,True,2025
MDT,Health Care,2025-02-18,2025-02-20,83.4356,2025-04-03,85.1827,time,42,2.09,230.33,1.39,1.36,2.24,True,2025
MDT,Health Care,2025-08-19,2025-08-21,91.1968,2025-10-02,94.0155,time,42,3.09,339.99,1.26,1.23,2.54,True,2025
MDT,Health Care,2025-11-18,2025-11-20,98.8305,2026-01-02,95.2721,time,43,-3.6,-396.05,1.36,1.31,3.49,True,2025
MRK,Health Care,2025-02-04,2025-02-06,85.5369,2025-03-20,91.4094,time,42,6.87,755.2,1.72,1.67,3.3,True,2025
MRK,Health Care,2025-04-24,2025-04-28,80.0906,2025-05-09,73.307,hard_stop,11,-8.47,-931.69,2.22,2.14,3.98,False,2025
MRK,Health Care,2025-07-29,2025-07-31,78.7483,2025-09-11,82.9879,time,42,5.38,592.2,2.13,2.03,5.04,True,2025
MRK,Health Care,2025-10-30,2025-11-03,84.4179,2025-12-09,95.3626,trail_stop,36,12.96,1426.14,2.32,2.06,12.85,True,2025
META,Communication Services,2025-01-29,2025-01-31,688.2386,2025-03-06,625.4207,hard_stop,34,-9.13,-1004.01,8.02,6.76,18.67,True,2025
META,Communication Services,2025-04-30,2025-05-02,581.6454,2025-06-13,680.7463,time,42,17.04,1874.18,6.43,5.21,23.53,False,2025
META,Communication Services,2025-07-30,2025-08-01,758.9476,2025-09-12,753.8197,time,42,-0.68,-74.32,7.14,5.86,21.82,True,2025
META,Communication Services,2025-10-29,2025-10-31,673.3838,2025-11-06,617.9066,hard_stop,6,-8.24,-906.24,7.25,6.67,8.66,True,2025
MTD,Health Care,2025-02-06,2025-02-10,1390.0,2025-02-14,1271.91,hard_stop,4,-8.5,-934.52,12.41,11.72,5.84,True,2025
MTD,Health Care,2025-05-01,2025-05-05,1095.48,2025-06-16,1182.85,time,42,7.98,877.3,8.19,7.88,3.87,False,2025
MTD,Health Care,2025-07-31,2025-08-04,1199.55,2025-09-15,1260.13,time,42,5.05,555.52,10.09,9.6,5.12,True,2025
MTD,Health Care,2025-11-06,2025-11-10,1434.42,2025-12-22,1412.41,time,42,-1.53,-168.79,10.57,10.23,3.32,True,2025
MGM,Consumer Discretionary,2025-02-12,2025-02-14,41.21,2025-02-21,36.0,hard_stop,7,-12.64,-1390.68,0.52,0.27,90.85,True,2025
MGM,Consumer Discretionary,2025-04-30,2025-05-02,31.49,2025-05-21,31.37,trail_stop,19,-0.38,-41.92,0.69,0.45,54.32,False,2025
MCHP,Information Technology,2025-05-08,2025-05-12,57.9572,2025-06-23,66.7689,time,42,15.2,1672.41,0.11,0.1,5.3,True,2025
MCHP,Information Technology,2025-11-06,2025-11-10,56.2029,2025-11-17,50.6835,hard_stop,7,-9.82,-1080.24,0.35,0.33,4.93,True,2025
MU,Information Technology,2025-03-20,2025-03-24,95.7459,2025-03-31,86.6825,hard_stop,7,-9.47,-1041.27,1.56,1.42,9.49,True,2025
MU,Information Technology,2025-06-25,2025-06-27,124.8412,2025-07-17,113.0959,hard_stop,20,-9.41,-1034.9,1.68,1.45,16.17,True,2025
MU,Information Technology,2025-09-23,2025-09-25,157.162,2025-10-10,181.4504,trail_stop,15,15.45,1699.99,2.83,2.69,5.39,True,2025
MU,Information Technology,2025-12-17,2025-12-19,251.5427,2026-01-30,414.7058,time,42,64.86,7135.15,4.78,3.96,20.58,True,2025
MSFT,Information Technology,2025-01-29,2025-01-31,414.0679,2025-03-10,376.4564,hard_stop,38,-9.08,-999.18,3.23,3.12,3.47,True,2025
MSFT,Information Technology,2025-04-30,2025-05-02,427.5339,2025-06-13,471.1963,time,42,10.21,1123.39,3.46,3.22,7.4,False,2025
MSFT,Information Technology,2025-07-30,2025-08-01,530.7606,2025-09-12,506.691,time,42,-4.53,-498.84,3.65,3.38,8.09,True,2025
MSFT,Information Technology,2025-10-29,2025-10-31,525.5515,2025-11-20,476.3088,hard_stop,20,-9.37,-1030.67,3.72,3.66,1.59,True,2025
MAA,Real Estate,2025-02-05,2025-02-07,151.384,2025-03-21,152.7097,time,42,0.88,96.33,1.43,1.01,41.29,True,2025
MAA,Real Estate,2025-04-30,2025-05-02,157.7502,2025-06-05,143.2372,hard_stop,34,-9.2,-1012.0,1.54,0.91,68.41,False,2025
MAA,Real Estate,2025-07-30,2025-08-01,139.3072,2025-09-12,137.3275,time,42,-1.42,-156.33,0.88,0.85,3.67,True,2025
MRNA,Health Care,2025-05-01,2025-05-05,27.8,2025-05-06,24.43,hard_stop,1,-12.12,-1333.45,-2.52,-3.11,18.89,False,2025
MRNA,Health Care,2025-08-01,2025-08-05,27.64,2025-08-25,25.35,hard_stop,20,-8.29,-911.36,-2.13,-2.97,28.28,True,2025
MRNA,Health Care,2025-11-06,2025-11-10,24.75,2025-11-20,22.36,hard_stop,10,-9.66,-1062.22,-0.51,-2.18,76.6,True,2025
TAP,Consumer Staples,2025-02-13,2025-02-18,57.4011,2025-04-01,58.8872,time,42,2.59,284.8,1.3,1.13,15.31,True,2025
TAP,Consumer Staples,2025-08-05,2025-08-07,48.9651,2025-09-18,45.9432,time,42,-6.17,-678.87,2.05,1.82,12.87,True,2025
MDLZ,Consumer Staples,2025-04-29,2025-05-01,65.044,2025-06-12,65.9246,time,42,1.35,148.94,0.74,0.66,12.24,False,2025
MDLZ,Consumer Staples,2025-07-29,2025-07-31,63.091,2025-09-11,60.4696,time,42,-4.16,-457.06,0.73,0.68,7.87,True,2025
MDLZ,Consumer Staples,2025-10-28,2025-10-30,57.2134,2025-12-11,52.8418,time,42,-7.64,-840.49,0.73,0.71,2.94,True,2025
MPWR,Information Technology,2025-02-06,2025-02-10,709.7775,2025-02-24,646.0746,hard_stop,14,-8.98,-987.25,4.09,3.98,2.86,True,2025
MPWR,Information Technology,2025-05-01,2025-05-05,629.8737,2025-05-21,673.5023,trail_stop,16,6.93,761.92,4.04,4.0,0.89,False,2025
MPWR,Information Technology,2025-07-31,2025-08-04,787.1198,2025-09-15,845.0931,time,42,7.37,810.18,4.21,4.12,2.25,True,2025
MPWR,Information Technology,2025-10-30,2025-11-03,1026.2092,2025-11-13,920.8882,hard_stop,10,-10.26,-1128.94,4.73,4.64,2.04,True,2025
MNST,Consumer Staples,2025-08-07,2025-08-11,64.43,2025-09-22,63.98,time,42,-0.7,-76.83,0.51,0.48,6.73,True,2025
MNST,Consumer Staples,2025-11-06,2025-11-10,69.83,2025-12-22,77.66,time,42,11.21,1233.42,0.53,0.49,9.22,True,2025
MCO,Financials,2025-02-13,2025-02-18,515.8994,2025-03-06,465.4298,hard_stop,16,-9.78,-1076.11,2.62,2.58,1.58,True,2025
MCO,Financials,2025-04-22,2025-04-24,428.9164,2025-06-05,483.4957,time,42,12.72,1399.74,3.83,3.54,8.23,False,2025
MCO,Financials,2025-07-23,2025-07-25,508.6651,2025-09-05,495.7843,time,42,-2.53,-278.55,3.56,3.39,5.04,True,2025
MCO,Financials,2025-10-22,2025-10-24,480.7329,2025-12-05,494.2498,time,42,2.81,309.29,3.92,3.68,6.41,True,2025
MS,Financials,2025-01-16,2025-01-21,131.2904,2025-03-04,117.9053,time,42,-10.2,-1121.45,2.22,1.68,32.23,True,2025
MS,Financials,2025-04-11,2025-04-15,106.6398,2025-05-27,126.1648,time,42,18.31,2014.02,2.6,2.19,18.59,False,2025
MS,Financials,2025-07-16,2025-07-18,138.1163,2025-08-29,147.9543,time,42,7.12,783.53,2.13,1.98,7.46,True,2025
MS,Financials,2025-10-15,2025-10-17,158.0028,2025-11-28,167.8279,time,42,6.22,684.02,2.8,2.07,35.32,True,2025
MOS,Materials,2025-05-06,2025-05-08,30.8855,2025-06-10,32.9262,trail_stop,33,6.61,726.78,0.49,0.45,10.06,False,2025
MOS,Materials,2025-11-04,2025-11-06,25.4274,2025-11-20,23.2776,hard_stop,14,-8.45,-929.99,1.29,1.02,26.03,True,2025
MSI,Information Technology,2025-02-13,2025-02-18,429.1253,2025-04-01,431.2766,time,42,0.5,55.15,4.04,3.89,3.94,True,2025
MSI,Information Technology,2025-05-01,2025-05-05,401.5515,2025-06-16,404.1214,time,42,0.64,70.4,3.18,3.01,5.66,False,2025
MSI,Information Technology,2025-08-07,2025-08-11,452.5117,2025-09-22,468.6674,time,42,3.57,392.73,3.57,3.36,6.21,True,2025
MSI,Information Technology,2025-10-30,2025-11-03,402.3938,2025-11-18,370.1466,hard_stop,15,-8.01,-881.52,3.33,3.3,0.88,True,2025
MSCI,Financials,2025-01-29,2025-01-31,579.0618,2025-03-11,532.5872,hard_stop,39,-8.03,-882.84,4.18,3.95,5.79,True,2025
MSCI,Financials,2025-04-22,2025-04-24,526.8751,2025-06-05,556.3007,time,42,5.58,614.34,3.71,3.61,2.9,False,2025
MSCI,Financials,2025-07-22,2025-07-24,524.9781,2025-09-04,551.2695,time,42,5.01,550.89,4.17,4.15,0.57,True,2025
MSCI,Financials,2025-10-28,2025-10-30,562.5285,2025-12-11,545.4825,time,42,-3.03,-333.33,4.47,4.37,2.33,True,2025
NDAQ,Financials,2025-01-29,2025-01-31,81.2377,2025-03-07,73.5176,hard_stop,35,-9.5,-1045.33,0.76,0.75,1.36,True,2025
NDAQ,Financials,2025-04-24,2025-04-28,74.6817,2025-06-09,84.6209,time,42,13.31,1463.95,0.68,0.6,13.36,False,2025
NDAQ,Financials,2025-07-24,2025-07-28,94.1312,2025-09-08,94.1411,time,42,0.01,1.16,0.78,0.65,19.49,True,2025
NDAQ,Financials,2025-10-21,2025-10-23,87.2114,2025-12-04,89.7358,time,42,2.89,318.41,0.88,0.85,3.73,True,2025
NTAP,Information Technology,2025-05-29,2025-06-02,97.1408,2025-07-14,103.1821,time,42,6.22,684.11,1.93,1.9,1.76,True,2025
NTAP,Information Technology,2025-08-27,2025-08-29,114.8045,2025-10-10,112.8089,time,42,-1.74,-191.21,1.15,1.14,0.8,True,2025
NTAP,Information Technology,2025-11-25,2025-11-28,108.6209,2026-01-09,104.8529,time,42,-3.47,-381.58,2.05,1.88,8.76,True,2025
NFLX,Communication Services,2025-01-21,2025-01-23,95.781,2025-02-25,97.724,trail_stop,33,2.03,223.14,0.43,0.42,1.41,True,2025
NFLX,Communication Services,2025-04-17,2025-04-22,100.53,2025-06-03,121.794,time,42,21.15,2326.71,0.66,0.57,16.37,False,2025
NFLX,Communication Services,2025-07-17,2025-07-21,120.6,2025-09-02,121.411,time,43,0.67,73.97,0.72,0.71,1.95,True,2025
NEM,Materials,2025-02-20,2025-02-24,44.4589,2025-04-07,44.1812,time,42,-0.62,-68.72,1.24,1.1,12.73,True,2025
NEM,Materials,2025-04-23,2025-04-25,53.4685,2025-05-14,47.9237,hard_stop,19,-10.37,-1140.73,1.25,0.91,37.08,False,2025
NEM,Materials,2025-07-24,2025-07-28,64.1381,2025-09-08,75.2023,time,42,17.25,1897.58,1.85,1.15,60.31,True,2025
NEM,Materials,2025-10-23,2025-10-27,78.6671,2025-11-20,81.4072,trail_stop,24,3.48,383.14,1.67,1.41,18.26,True,2025
NWSA,Communication Services,2025-02-05,2025-02-07,28.4074,2025-03-13,26.0916,hard_stop,34,-8.15,-896.71,0.38,0.3,28.15,True,2025
NWSA,Communication Services,2025-05-08,2025-05-12,28.5628,2025-06-23,28.6422,time,42,0.28,30.58,0.18,0.13,36.31,True,2025
NWSA,Communication Services,2025-08-05,2025-08-07,29.4064,2025-09-18,30.3233,time,42,3.12,342.98,0.19,0.18,5.56,True,2025
NWSA,Communication Services,2025-11-06,2025-11-10,26.7383,2025-12-22,26.1607,time,42,-2.16,-237.62,0.22,0.19,16.76,True,2025
NWS,Communication Services,2025-08-05,2025-08-07,34.1978,2025-09-10,31.4441,hard_stop,34,-8.05,-885.76,0.19,0.18,5.56,True,2025
NWS,Communication Services,2025-11-06,2025-11-10,30.1787,2025-12-22,29.7802,time,42,-1.32,-145.26,0.22,0.19,16.76,True,2025
NEE,Utilities,2025-04-22,2025-04-24,65.1038,2025-05-22,65.0067,trail_stop,28,-0.15,-16.41,0.99,0.98,1.19,False,2025
NEE,Utilities,2025-10-28,2025-10-30,80.7193,2025-12-11,80.66,time,42,-0.07,-8.08,1.13,1.02,10.62,True,2025
NKE,Consumer Discretionary,2025-03-20,2025-03-24,66.8815,2025-04-03,54.2193,hard_stop,10,-18.93,-2082.55,0.54,0.29,85.52,True,2025
NKE,Consumer Discretionary,2025-06-26,2025-06-30,70.164,2025-08-11,72.6877,time,42,3.6,395.66,0.14,0.12,14.18,True,2025
NKE,Consumer Discretionary,2025-09-30,2025-10-02,74.0328,2025-10-07,68.0214,hard_stop,5,-8.12,-893.2,0.49,0.27,81.32,True,2025
NKE,Consumer Discretionary,2025-12-18,2025-12-22,58.601,2026-02-02,61.77,time,42,5.41,594.85,0.53,0.38,41.33,True,2025
