ticker,sector,earn_date,entry_date,entry_price,exit_date,exit_price,exit_reason,holding_days,return_pct,return_dollar,eps_reported,eps_estimate,surprise_pct,year
MO,Consumer Staples,2023-04-27,2023-05-01,37.6103,2023-06-12,36.0126,time,42,-4.25,-467.3,1.18,1.17,0.51,2023
MO,Consumer Staples,2023-08-01,2023-08-03,35.9361,2023-09-14,36.4104,time,42,1.32,145.2,1.31,1.3,0.77,2023
MO,Consumer Staples,2024-10-31,2024-11-04,48.5498,2024-12-16,49.2429,time,42,1.43,157.06,1.38,1.35,2.25,2024
AMZN,Consumer Discretionary,2022-02-03,2022-02-07,158.52,2022-02-23,144.827,hard_stop,16,-8.64,-950.18,1.39,0.18,657.12,2022
AMZN,Consumer Discretionary,2022-10-27,2022-10-31,103.56,2022-11-02,92.12,hard_stop,2,-11.05,-1215.14,0.28,0.21,35.53,2022
AMZN,Consumer Discretionary,2023-04-27,2023-05-01,104.95,2023-06-12,126.57,time,42,20.6,2266.03,0.31,0.21,46.82,2023
AMZN,Consumer Discretionary,2023-08-03,2023-08-07,140.99,2023-09-18,139.98,time,42,-0.72,-78.8,0.65,0.34,91.19,2023
AMZN,Consumer Discretionary,2023-10-26,2023-10-30,129.72,2023-12-11,145.89,time,42,12.47,1371.18,0.94,0.59,58.7,2023
AMZN,Consumer Discretionary,2024-02-01,2024-02-05,170.2,2024-03-18,174.48,time,42,2.51,276.62,1.0,0.8,24.44,2024
AMZN,Consumer Discretionary,2024-04-30,2024-05-02,180.85,2024-06-13,183.83,time,42,1.65,181.25,0.98,0.83,18.16,2024
AMZN,Consumer Discretionary,2024-08-01,2024-08-05,154.21,2024-09-16,184.89,time,42,19.89,2188.44,1.26,1.02,23.76,2024
AMZN,Consumer Discretionary,2024-10-31,2024-11-04,196.45,2024-12-16,232.93,time,42,18.57,2042.66,1.43,1.14,25.22,2024
AMCR,Materials,2022-08-17,2022-08-19,54.057,2022-09-20,49.2696,hard_stop,32,-8.86,-974.18,1.22,1.18,3.27,2022
AMCR,Materials,2022-11-01,2022-11-03,46.384,2022-12-15,53.3484,time,42,15.01,1651.61,0.91,0.89,2.25,2022
AMCR,Materials,2023-02-07,2023-02-09,49.3886,2023-03-23,47.6871,time,42,-3.45,-378.97,0.93,0.89,3.74,2023
AMCR,Materials,2023-08-16,2023-08-18,42.6995,2023-09-29,41.3211,time,42,-3.23,-355.11,0.97,0.9,7.47,2023
AMCR,Materials,2023-10-31,2023-11-02,39.7422,2023-12-14,44.3944,time,42,11.71,1287.65,0.78,0.74,5.39,2023
AMCR,Materials,2024-02-06,2024-02-08,42.8399,2024-03-21,43.0167,time,42,0.41,45.4,0.79,0.76,2.87,2024
AMCR,Materials,2024-04-30,2024-05-02,46.2152,2024-06-13,47.1246,time,42,1.97,216.46,0.89,0.82,8.78,2024
AMCR,Materials,2024-08-15,2024-08-19,49.1429,2024-09-30,53.7786,time,42,9.43,1037.64,1.06,1.02,2.93,2024
AEE,Utilities,2022-11-03,2022-11-07,72.9834,2022-12-19,78.9323,time,42,8.15,896.62,1.74,1.73,0.43,2022
AEE,Utilities,2023-02-15,2023-02-17,77.8564,2023-03-31,78.7047,time,42,1.09,119.86,0.63,0.57,11.1,2023
AEE,Utilities,2023-05-04,2023-05-08,81.9389,2023-05-23,75.3521,hard_stop,15,-8.04,-884.26,1.0,0.94,6.49,2023
AEE,Utilities,2023-08-02,2023-08-04,76.2093,2023-09-15,74.7378,time,42,-1.93,-212.39,0.9,0.79,14.14,2023
AEE,Utilities,2023-11-08,2023-11-10,71.1569,2023-12-22,67.2293,time,42,-5.52,-607.15,1.87,1.82,2.84,2023
AEE,Utilities,2024-08-01,2024-08-05,80.0918,2024-09-16,81.8687,time,42,2.22,244.04,0.97,0.93,4.18,2024
AEP,Utilities,2022-02-24,2022-02-28,76.056,2022-04-11,86.9064,time,42,14.27,1569.31,0.98,0.92,6.21,2022
AEP,Utilities,2022-04-28,2022-05-02,85.2523,2022-06-13,80.3445,time,42,-5.76,-633.24,1.22,1.2,2.07,2022
AEP,Utilities,2022-07-27,2022-07-29,84.1108,2022-09-09,91.1618,time,42,8.38,922.13,1.2,1.19,0.92,2022
AEP,Utilities,2022-10-27,2022-10-31,77.7892,2022-12-12,86.6042,time,42,11.33,1246.51,1.62,1.56,3.6,2022
AEP,Utilities,2023-02-23,2023-02-27,80.7017,2023-04-10,83.7617,time,42,3.79,417.08,1.05,0.99,5.77,2023
AEP,Utilities,2023-11-02,2023-11-06,72.1343,2023-12-18,74.7484,time,42,3.62,398.63,1.77,1.7,4.01,2023
AEP,Utilities,2024-04-30,2024-05-02,81.4555,2024-06-13,82.1144,time,42,0.81,88.99,1.27,1.26,1.06,2024
AEP,Utilities,2024-07-30,2024-08-01,91.914,2024-09-12,97.0826,time,42,5.62,618.57,1.25,1.23,1.3,2024
AEP,Utilities,2024-11-06,2024-11-08,91.252,2024-12-20,88.2823,time,42,-3.25,-357.99,1.85,1.8,3.05,2024
AXP,Financials,2022-01-25,2022-01-27,167.5696,2022-03-01,168.8593,trail_stop,33,0.77,84.66,2.18,1.84,18.71,2022
AXP,Financials,2022-04-22,2022-04-26,174.2744,2022-05-06,158.963,hard_stop,10,-8.79,-966.44,2.73,2.47,10.73,2022
AXP,Financials,2022-07-22,2022-07-26,145.7929,2022-09-06,141.8505,time,42,-2.7,-297.45,2.57,2.41,6.64,2022
AXP,Financials,2022-10-21,2022-10-25,136.5276,2022-12-06,148.2371,time,42,8.58,943.43,2.47,2.41,2.29,2022
AXP,Financials,2023-07-21,2023-07-25,162.0645,2023-09-05,154.9466,time,42,-4.39,-483.12,2.89,2.82,2.64,2023
AXP,Financials,2023-10-20,2023-10-24,141.8239,2023-12-05,165.9684,time,42,17.02,1872.67,3.3,2.95,11.87,2023
AXP,Financials,2024-04-19,2024-04-23,229.7364,2024-06-04,232.1632,time,42,1.06,116.2,3.33,2.98,11.68,2024
AXP,Financials,2024-07-19,2024-07-23,242.3848,2024-08-05,221.7346,hard_stop,13,-8.52,-937.16,3.49,3.26,7.15,2024
AXP,Financials,2024-10-18,2024-10-22,266.3005,2024-12-03,297.2879,time,42,11.64,1279.99,3.49,3.28,6.49,2024
AIG,Financials,2022-02-16,2022-02-18,54.8896,2022-03-07,49.6988,hard_stop,17,-9.46,-1040.25,1.58,1.18,33.44,2022
AIG,Financials,2022-05-03,2022-05-05,57.5221,2022-05-20,50.8402,hard_stop,15,-11.62,-1277.77,1.3,1.17,11.23,2022
AIG,Financials,2022-08-08,2022-08-10,49.9409,2022-09-21,48.3779,time,42,-3.13,-344.27,1.19,1.14,3.94,2022
AIG,Financials,2022-11-01,2022-11-03,52.0601,2022-12-15,57.8469,time,42,11.12,1222.72,0.66,0.52,26.76,2022
AIG,Financials,2023-02-15,2023-02-17,57.5308,2023-03-09,51.8865,hard_stop,20,-9.81,-1079.2,1.36,1.28,6.28,2023
AIG,Financials,2023-05-04,2023-05-08,50.9057,2023-06-20,52.8378,time,43,3.8,417.48,1.63,1.42,14.47,2023
AIG,Financials,2023-08-01,2023-08-03,57.756,2023-09-14,58.0061,time,42,0.43,47.63,1.75,1.58,10.85,2023
AIG,Financials,2023-11-01,2023-11-03,60.66,2023-12-15,62.9033,time,42,3.7,406.8,1.61,1.48,8.66,2023
AIG,Financials,2024-02-13,2024-02-15,65.7716,2024-03-28,74.846,time,42,13.8,1517.65,1.79,1.64,9.19,2024
AIG,Financials,2024-05-01,2024-05-03,74.4535,2024-06-14,70.6795,time,42,-5.07,-557.58,1.74,1.59,9.65,2024
AMT,Real Estate,2022-04-27,2022-04-29,219.393,2022-05-10,196.99,hard_stop,11,-10.21,-1123.25,1.56,1.08,43.78,2022
AMT,Real Estate,2022-07-28,2022-08-01,238.308,2022-09-12,233.732,time,42,-1.92,-211.23,1.95,0.98,98.52,2022
AMT,Real Estate,2022-10-27,2022-10-31,179.0928,2022-12-12,191.7221,time,42,7.05,775.7,1.8,1.05,71.28,2022
AMT,Real Estate,2023-10-26,2023-10-30,157.811,2023-12-11,188.727,time,42,19.59,2154.96,1.88,1.13,65.94,2023
AMT,Real Estate,2024-04-30,2024-05-02,166.1754,2024-06-13,183.6976,time,42,10.54,1159.88,1.96,1.76,11.15,2024
AMT,Real Estate,2024-07-30,2024-08-01,209.7141,2024-09-12,223.2119,time,42,6.44,707.99,1.92,1.59,20.56,2024
AWK,Utilities,2022-04-27,2022-04-29,144.9326,2022-05-09,133.3271,hard_stop,10,-8.01,-880.82,0.87,0.77,13.47,2022
AWK,Utilities,2022-07-27,2022-07-29,142.4083,2022-09-09,142.257,time,42,-0.11,-11.68,1.2,1.15,4.06,2022
AWK,Utilities,2022-10-31,2022-11-02,130.3732,2022-12-14,146.1138,time,42,12.07,1328.08,1.63,1.51,7.91,2022
AWK,Utilities,2023-02-15,2023-02-17,136.3587,2023-03-10,123.8403,hard_stop,21,-9.18,-1009.85,0.81,0.79,2.7,2023
AWK,Utilities,2023-07-26,2023-07-28,139.1537,2023-09-05,127.6121,hard_stop,39,-8.29,-912.36,1.44,1.3,10.97,2023
AWK,Utilities,2024-02-14,2024-02-16,115.6714,2024-04-01,113.8729,time,45,-1.55,-171.03,0.88,0.83,6.18,2024
AMP,Financials,2022-01-26,2022-01-28,281.5538,2022-03-07,248.8588,hard_stop,38,-11.61,-1277.36,6.15,5.73,7.38,2022
AMP,Financials,2022-04-25,2022-04-27,248.0041,2022-06-08,256.8459,time,42,3.57,392.17,5.98,5.9,1.4,2022
AMP,Financials,2022-07-26,2022-07-28,243.0297,2022-08-29,257.0714,trail_stop,32,5.78,635.55,5.81,5.55,4.65,2022
AMP,Financials,2023-01-25,2023-01-27,330.9836,2023-03-09,301.4936,hard_stop,41,-8.91,-980.08,6.94,6.48,7.13,2023
AMP,Financials,2023-04-24,2023-04-26,275.7561,2023-06-07,304.4413,time,42,10.4,1144.26,7.25,7.2,0.64,2023
AMP,Financials,2023-07-26,2023-07-28,338.6638,2023-09-08,332.5072,time,42,-1.82,-199.97,7.44,7.39,0.65,2023
AMP,Financials,2023-10-25,2023-10-27,304.3686,2023-12-08,345.9913,time,42,13.68,1504.26,7.68,7.6,1.05,2023
AMP,Financials,2024-04-22,2024-04-24,394.2407,2024-06-05,416.7035,time,42,5.7,626.75,8.39,8.2,2.32,2024
AME,Industrials,2022-02-03,2022-02-07,131.0103,2022-03-21,131.1857,time,42,0.13,14.73,1.37,1.3,5.28,2022
AME,Industrials,2022-05-03,2022-05-05,122.6439,2022-06-10,112.6596,hard_stop,36,-8.14,-895.5,1.33,1.28,4.29,2022
AME,Industrials,2022-08-02,2022-08-04,123.305,2022-09-15,118.7004,time,42,-3.73,-410.77,1.38,1.3,6.06,2022
AME,Industrials,2022-11-01,2022-11-03,126.0605,2022-12-15,135.3408,time,42,7.36,809.79,1.45,1.37,5.75,2022
AME,Industrials,2023-02-02,2023-02-06,142.6536,2023-03-20,135.866,time,42,-4.76,-523.39,1.52,1.47,3.31,2023
AME,Industrials,2023-05-02,2023-05-04,141.7109,2023-06-15,153.9313,time,42,8.62,948.58,1.49,1.41,5.51,2023
AME,Industrials,2023-08-01,2023-08-03,155.6111,2023-09-14,150.4071,time,42,-3.34,-367.86,1.57,1.51,4.07,2023
AME,Industrials,2023-10-31,2023-11-02,141.1087,2023-12-14,161.6955,time,42,14.59,1604.82,1.64,1.58,3.88,2023
AME,Industrials,2024-02-06,2024-02-08,165.1745,2024-03-21,182.5173,time,42,10.5,1154.97,1.68,1.63,3.12,2024
AME,Industrials,2024-05-02,2024-05-06,164.839,2024-06-17,166.6076,time,42,1.07,118.02,1.64,1.59,2.95,2024
AME,Industrials,2024-08-01,2024-08-05,148.7921,2024-09-16,166.7182,time,42,12.05,1325.25,1.66,1.64,0.98,2024
AME,Industrials,2024-10-31,2024-11-04,177.9384,2024-12-16,187.8155,time,42,5.55,610.59,1.47,1.41,4.34,2024
AMGN,Health Care,2022-02-07,2022-02-09,209.2573,2022-02-24,191.99,hard_stop,15,-8.25,-907.69,4.36,4.04,8.03,2022
AMGN,Health Care,2022-04-27,2022-04-29,207.0764,2022-06-10,211.8381,time,42,2.3,252.95,4.25,4.12,3.12,2022
AMGN,Health Care,2022-08-04,2022-08-08,216.2424,2022-09-19,205.2468,time,42,-5.08,-559.33,4.65,4.33,7.28,2022
AMGN,Health Care,2022-11-03,2022-11-07,238.5028,2022-12-19,237.9515,time,42,-0.23,-25.43,4.7,4.45,5.61,2022
AMGN,Health Care,2023-04-27,2023-05-01,216.858,2023-05-25,198.3206,hard_stop,24,-8.55,-940.3,3.98,3.85,3.27,2023
AMGN,Health Care,2023-08-03,2023-08-07,222.7527,2023-09-18,241.9337,time,42,8.61,947.2,5.0,4.49,11.27,2023
AMGN,Health Care,2023-10-31,2023-11-02,242.0716,2023-12-14,256.0393,time,42,5.77,634.71,4.96,4.68,5.9,2023
AMGN,Health Care,2024-02-06,2024-02-08,275.2015,2024-03-15,251.0837,hard_stop,36,-8.76,-964.01,4.71,4.59,2.58,2024
AMGN,Health Care,2024-05-02,2024-05-06,290.3147,2024-06-17,285.229,time,42,-1.75,-192.7,3.96,3.89,1.83,2024
AMGN,Health Care,2024-10-30,2024-11-01,301.8087,2024-11-15,268.5869,hard_stop,14,-11.01,-1210.83,5.58,5.11,9.29,2024
APH,Information Technology,2022-01-26,2022-01-28,36.1075,2022-03-11,35.3864,time,42,-2.0,-219.68,0.35,0.31,13.31,2022
APH,Information Technology,2022-04-27,2022-04-29,35.1319,2022-06-10,32.5581,time,42,-7.33,-805.87,0.34,0.31,9.26,2022
APH,Information Technology,2022-07-27,2022-07-29,37.0095,2022-09-09,36.7001,time,42,-0.84,-91.98,0.38,0.34,11.02,2022
APH,Information Technology,2022-10-26,2022-10-28,36.0303,2022-12-09,38.0668,time,42,5.65,621.72,0.4,0.37,6.73,2022
APH,Information Technology,2023-01-25,2023-01-27,37.6935,2023-03-10,37.1928,time,42,-1.33,-146.14,0.39,0.37,4.37,2023
APH,Information Technology,2023-04-26,2023-04-28,36.427,2023-06-09,38.1381,time,42,4.7,516.73,0.35,0.34,2.92,2023
APH,Information Technology,2023-07-26,2023-07-28,43.6664,2023-09-08,41.9802,time,42,-3.86,-424.78,0.36,0.34,5.86,2023
APH,Information Technology,2023-10-25,2023-10-27,39.0945,2023-12-08,45.6796,time,42,16.84,1852.86,0.39,0.37,5.29,2023
APH,Information Technology,2024-01-24,2024-01-26,49.5033,2024-03-08,54.2174,time,42,9.52,1047.52,0.41,0.38,7.02,2024
APH,Information Technology,2024-04-24,2024-04-26,58.5534,2024-06-07,64.2808,time,42,9.78,1075.97,0.4,0.37,8.87,2024
APH,Information Technology,2024-07-24,2024-07-26,62.2936,2024-09-06,58.9917,time,42,-5.3,-583.07,0.44,0.41,7.63,2024
APH,Information Technology,2024-10-23,2024-10-25,69.5817,2024-12-06,73.337,time,42,5.4,593.66,0.5,0.45,10.42,2024
ADI,Information Technology,2022-02-16,2022-02-18,149.6295,2022-03-07,136.5192,hard_stop,17,-8.76,-963.8,1.94,1.79,8.48,2022
ADI,Information Technology,2022-05-18,2022-05-20,152.6836,2022-06-13,138.5519,hard_stop,24,-9.26,-1018.11,2.4,2.11,13.69,2022
ADI,Information Technology,2022-08-17,2022-08-19,157.9231,2022-08-30,143.8917,hard_stop,11,-8.88,-977.34,2.52,2.43,3.62,2022
ADI,Information Technology,2022-11-22,2022-11-25,159.2578,2023-01-06,156.6358,time,42,-1.65,-181.11,2.73,2.59,5.51,2022
ADI,Information Technology,2023-02-15,2023-02-17,182.7259,2023-03-31,187.5029,time,42,2.61,287.57,2.75,2.6,5.67,2023
ADI,Information Technology,2023-05-24,2023-05-26,163.9818,2023-07-07,177.0235,time,42,7.95,874.84,2.83,2.76,2.67,2023
ADI,Information Technology,2024-02-21,2024-02-23,186.1768,2024-04-05,188.7011,time,42,1.36,149.15,1.73,1.71,1.43,2024
ADI,Information Technology,2024-05-22,2024-05-24,228.978,2024-07-05,224.597,time,42,-1.91,-210.46,1.4,1.27,10.34,2024
ADI,Information Technology,2024-08-21,2024-08-23,219.6944,2024-10-04,222.8827,time,42,1.45,159.64,1.58,1.51,4.83,2024
ADI,Information Technology,2024-11-26,2024-11-29,214.0545,2025-01-10,208.2724,time,42,-2.7,-297.13,0.96,0.84,14.7,2024
AON,Financials,2022-02-04,2022-02-08,275.9001,2022-03-22,305.8722,time,42,10.86,1194.97,3.71,3.34,10.95,2022
AON,Financials,2022-04-29,2022-05-03,274.9482,2022-06-09,251.8537,hard_stop,37,-8.4,-923.95,4.83,4.81,0.39,2022
AON,Financials,2022-07-29,2022-08-02,271.7356,2022-09-13,276.6147,time,42,1.8,197.51,2.63,2.55,3.12,2022
AON,Financials,2022-10-28,2022-11-01,276.4195,2022-12-13,302.472,time,42,9.42,1036.75,2.02,1.99,1.29,2022
AON,Financials,2023-02-03,2023-02-07,308.4118,2023-03-15,279.4102,hard_stop,36,-9.4,-1034.39,3.89,3.66,6.35,2023
AON,Financials,2023-10-27,2023-10-31,304.9262,2023-12-12,326.8401,time,42,7.19,790.53,2.32,2.21,4.95,2023
AON,Financials,2024-10-25,2024-10-29,367.1261,2024-12-10,358.1765,time,42,-2.44,-268.15,1.57,1.42,10.44,2024
APA,Energy,2022-08-03,2022-08-05,26.5492,2022-09-01,33.2369,trail_stop,27,25.19,2770.88,2.37,2.35,1.04,2022
APA,Energy,2022-11-03,2022-11-07,43.3296,2022-11-28,39.6439,hard_stop,21,-8.51,-935.69,1.97,1.76,12.14,2022
APA,Energy,2023-02-23,2023-02-27,34.8194,2023-03-10,31.8757,hard_stop,11,-8.45,-929.97,1.48,1.33,11.07,2023
APA,Energy,2023-05-04,2023-05-08,30.2619,2023-06-20,29.896,time,43,-1.21,-133.0,1.19,0.97,22.23,2023
APA,Energy,2023-08-02,2023-08-04,37.7835,2023-09-15,38.1428,time,42,0.95,104.61,0.85,0.72,18.87,2023
APA,Energy,2023-11-01,2023-11-03,36.1326,2023-11-08,33.169,hard_stop,5,-8.2,-902.23,1.33,1.06,25.08,2023
APA,Energy,2024-07-30,2024-08-01,30.3488,2024-08-02,26.4534,hard_stop,1,-12.84,-1411.89,1.17,0.93,26.03,2024
APO,Financials,2022-05-05,2022-05-09,48.0726,2022-06-10,50.6387,trail_stop,32,5.34,587.19,1.52,1.04,46.65,2022
APO,Financials,2022-11-02,2022-11-04,57.5277,2022-12-05,60.7596,trail_stop,31,5.62,617.98,1.33,1.23,8.36,2022
APO,Financials,2023-08-03,2023-08-07,82.0181,2023-09-18,88.2704,time,42,7.62,838.54,1.7,1.65,3.02,2023
APO,Financials,2024-02-08,2024-02-12,105.8514,2024-03-25,109.7051,time,42,3.64,400.47,1.91,1.72,10.77,2024
APO,Financials,2024-11-05,2024-11-07,157.2054,2024-12-19,165.8959,time,42,5.53,608.09,1.85,1.72,7.3,2024
AAPL,Information Technology,2022-01-27,2022-01-31,166.3548,2022-03-11,151.4625,hard_stop,39,-8.95,-984.73,2.1,1.89,11.16,2022
AAPL,Information Technology,2022-04-28,2022-05-02,153.4007,2022-05-12,139.7545,hard_stop,10,-8.9,-978.54,1.52,1.43,6.3,2022
AAPL,Information Technology,2022-07-28,2022-08-01,157.8415,2022-09-12,160.4364,time,42,1.64,180.84,1.2,1.16,3.86,2022
AAPL,Information Technology,2022-10-27,2022-10-31,150.3545,2022-11-03,136.3361,hard_stop,3,-9.32,-1025.59,1.29,1.27,1.44,2022
AAPL,Information Technology,2023-05-04,2023-05-08,169.8604,2023-06-20,182.4522,time,43,7.41,815.43,1.52,1.43,6.28,2023
AAPL,Information Technology,2023-08-03,2023-08-07,179.612,2023-09-18,175.7465,time,42,-2.15,-236.74,1.26,1.19,5.47,2023
AAPL,Information Technology,2023-11-02,2023-11-06,174.1764,2023-12-18,193.6974,time,42,11.21,1232.84,1.46,1.39,4.82,2023
AAPL,Information Technology,2024-02-01,2024-02-05,186.0441,2024-03-05,168.4306,hard_stop,29,-9.47,-1041.41,2.18,2.11,3.55,2024
AAPL,Information Technology,2024-05-02,2024-05-06,180.5391,2024-06-17,214.8092,time,42,18.98,2088.03,1.53,1.51,1.46,2024
AAPL,Information Technology,2024-08-01,2024-08-05,197.3802,2024-09-16,214.7105,time,42,8.78,965.82,1.4,1.34,4.3,2024
AAPL,Information Technology,2024-10-31,2024-11-04,219.3457,2024-12-16,249.4463,time,42,13.72,1509.52,1.64,1.6,2.28,2024
AMAT,Information Technology,2022-02-16,2022-02-18,131.792,2022-03-04,121.187,hard_stop,14,-8.05,-885.15,1.89,1.85,1.89,2022
AMAT,Information Technology,2022-08-18,2022-08-22,99.3199,2022-08-31,91.1179,hard_stop,9,-8.26,-908.4,1.94,1.78,8.69,2022
AMAT,Information Technology,2022-11-17,2022-11-21,100.281,2022-12-28,91.4951,hard_stop,37,-8.76,-963.74,2.03,1.74,16.87,2022
AMAT,Information Technology,2023-02-16,2023-02-21,110.3417,2023-04-04,116.9068,time,42,5.95,654.47,2.03,1.92,5.68,2023
AMAT,Information Technology,2023-05-18,2023-05-22,123.8266,2023-07-03,141.9435,time,42,14.63,1609.4,2.0,1.83,9.49,2023
AMAT,Information Technology,2023-08-17,2023-08-21,139.8066,2023-10-02,136.4233,time,42,-2.42,-266.2,1.9,1.75,8.88,2023
AMAT,Information Technology,2023-11-16,2023-11-20,145.5859,2024-01-02,151.2788,time,43,3.91,430.14,2.12,1.99,6.44,2023
AMAT,Information Technology,2024-02-15,2024-02-20,191.6734,2024-04-02,202.3251,time,42,5.56,611.29,2.13,1.91,11.78,2024
AMAT,Information Technology,2024-05-16,2024-05-20,208.2542,2024-06-24,226.0307,trail_stop,35,8.54,938.96,2.09,1.99,5.27,2024
AMAT,Information Technology,2024-08-15,2024-08-19,203.5692,2024-09-03,180.6764,hard_stop,15,-11.25,-1237.03,2.12,2.03,4.68,2024
AMAT,Information Technology,2024-11-14,2024-11-18,165.2169,2024-12-30,161.6155,time,42,-2.18,-239.78,2.32,2.19,5.71,2024
APP,Information Technology,2022-02-16,2022-02-18,63.07,2022-02-22,57.33,hard_stop,4,-9.1,-1001.11,0.5,0.37,33.66,2022
APP,Information Technology,2022-08-10,2022-08-12,34.88,2022-08-17,30.18,hard_stop,5,-13.47,-1482.22,0.53,0.5,5.84,2022
APP,Information Technology,2022-11-09,2022-11-11,15.6,2022-11-18,13.95,hard_stop,7,-10.58,-1163.46,0.62,0.46,33.76,2022
APP,Information Technology,2023-02-08,2023-02-10,15.71,2023-02-21,14.2,hard_stop,11,-9.61,-1057.29,0.54,0.43,25.69,2023
APP,Information Technology,2024-11-06,2024-11-08,249.09,2024-12-09,342.54,trail_stop,31,37.52,4126.82,1.47,1.23,19.64,2024
APTV,Consumer Discretionary,2022-05-05,2022-05-09,99.94,2022-05-11,90.74,hard_stop,2,-9.21,-1012.61,0.63,0.62,2.42,2022
APTV,Consumer Discretionary,2022-11-03,2022-11-07,98.6,2022-11-28,102.02,trail_stop,21,3.47,381.54,1.28,1.0,28.19,2022
APTV,Consumer Discretionary,2023-02-02,2023-02-06,114.19,2023-03-20,108.81,time,42,-4.71,-518.26,1.27,1.18,7.52,2023
APTV,Consumer Discretionary,2023-08-03,2023-08-07,108.05,2023-08-11,98.7,hard_stop,4,-8.65,-951.87,1.25,1.02,22.09,2023
APTV,Consumer Discretionary,2023-11-02,2023-11-06,78.08,2023-12-18,87.3,time,42,11.81,1298.92,1.3,1.23,5.79,2023
APTV,Consumer Discretionary,2024-01-31,2024-02-02,82.85,2024-03-14,76.2,hard_stop,41,-8.03,-882.92,1.4,1.33,4.91,2024
APTV,Consumer Discretionary,2024-05-02,2024-05-06,81.99,2024-06-12,75.27,hard_stop,37,-8.2,-901.57,1.16,1.0,15.96,2024
APTV,Consumer Discretionary,2024-08-01,2024-08-05,67.0,2024-09-16,68.79,time,42,2.67,293.88,1.58,1.42,11.03,2024
APTV,Consumer Discretionary,2024-10-31,2024-11-04,56.59,2024-12-16,58.0,time,42,2.49,274.08,1.83,1.66,9.99,2024
ACGL,Financials,2022-02-09,2022-02-11,45.2152,2022-03-25,45.3293,time,42,0.25,27.76,1.27,0.99,28.05,2022
ACGL,Financials,2022-04-27,2022-04-29,44.1787,2022-06-10,43.0091,time,42,-2.65,-291.22,1.1,1.07,2.57,2022
ACGL,Financials,2022-07-27,2022-07-29,41.2595,2022-09-09,44.2358,time,42,7.21,793.5,1.34,1.07,24.66,2022
ACGL,Financials,2022-10-26,2022-10-28,52.4896,2022-12-09,57.0919,time,42,8.77,964.49,0.28,0.18,52.9,2022
ACGL,Financials,2023-02-13,2023-02-15,62.997,2023-03-29,64.4709,time,42,2.34,257.36,2.14,1.34,60.3,2023
ACGL,Financials,2023-04-26,2023-04-28,70.0051,2023-06-09,67.9322,time,42,-2.96,-325.73,1.73,1.45,19.33,2023
ACGL,Financials,2023-07-26,2023-07-28,76.0529,2023-09-08,73.4664,time,42,-3.4,-374.09,1.92,1.59,21.12,2023
ACGL,Financials,2023-10-30,2023-11-01,82.9659,2023-12-06,76.0434,hard_stop,35,-8.34,-917.82,2.31,1.57,47.0,2023
ACGL,Financials,2024-02-14,2024-02-16,84.0784,2024-04-01,87.7774,time,45,4.4,483.94,2.49,2.01,23.85,2024
ACGL,Financials,2024-04-29,2024-05-01,89.0326,2024-06-12,94.2911,time,42,5.91,649.69,2.45,2.09,17.23,2024
ACGL,Financials,2024-07-30,2024-08-01,91.4574,2024-09-12,104.8461,time,42,14.64,1610.31,2.57,2.21,16.46,2024
ACGL,Financials,2024-10-30,2024-11-01,93.7301,2024-12-13,93.42,time,42,-0.33,-36.39,2.56,2.1,22.16,2024
ADM,Consumer Staples,2022-01-25,2022-01-27,63.9928,2022-03-10,74.463,time,42,16.36,1799.77,1.5,1.37,9.53,2022
ADM,Consumer Staples,2022-04-26,2022-04-28,83.6131,2022-05-09,74.5072,hard_stop,11,-10.89,-1197.95,1.9,1.41,34.75,2022
ADM,Consumer Staples,2022-07-26,2022-07-28,70.92,2022-09-08,80.486,time,42,13.49,1483.72,2.15,1.72,24.96,2022
ADM,Consumer Staples,2022-10-25,2022-10-27,84.0338,2022-12-08,82.7178,time,42,-1.57,-172.26,1.86,1.41,31.54,2022
ADM,Consumer Staples,2023-01-26,2023-01-30,74.4192,2023-03-13,69.5068,time,42,-6.6,-726.1,1.93,1.65,16.95,2023
ADM,Consumer Staples,2023-04-25,2023-04-27,69.0388,2023-06-08,65.375,time,42,-5.31,-583.75,2.09,1.78,17.35,2023
ADM,Consumer Staples,2023-07-25,2023-07-27,78.6855,2023-08-31,72.1863,hard_stop,35,-8.26,-908.56,1.89,1.59,19.15,2023
ADM,Consumer Staples,2023-10-24,2023-10-26,64.7492,2023-12-07,67.6237,time,42,4.44,488.33,1.63,1.53,6.34,2023
ADM,Consumer Staples,2024-04-30,2024-05-02,54.3017,2024-06-13,56.6099,time,42,4.25,467.57,1.46,1.37,6.74,2024
ARES,Financials,2022-02-11,2022-02-15,70.3026,2022-02-23,64.1809,hard_stop,8,-8.71,-957.83,0.85,0.72,18.35,2022
ARES,Financials,2022-07-28,2022-08-01,63.601,2022-09-12,70.2499,time,42,10.45,1149.95,0.74,0.69,6.93,2022
ARES,Financials,2022-10-27,2022-10-31,68.9527,2022-11-16,70.9112,trail_stop,16,2.84,312.44,0.75,0.74,1.72,2022
ARES,Financials,2023-02-09,2023-02-13,78.1001,2023-03-10,67.5086,hard_stop,25,-13.56,-1491.76,1.21,1.08,12.17,2023
ARES,Financials,2023-08-01,2023-08-03,92.1918,2023-09-14,97.5935,time,42,5.86,644.51,0.9,0.85,5.66,2023
ARES,Financials,2024-02-08,2024-02-12,127.6776,2024-03-25,126.105,time,42,-1.23,-135.48,1.21,1.1,10.43,2024
